Age,Tenure_Months,Total_Purchases,Avg_Purchase_Amount,Total_Spent,Support_Tickets,Complaints,Feedback_Score,Last_Purchase_Days_Ago,Renewal_Count,Gender_enc,Plan_Type_enc,Payment_Method_enc,Location_enc,CLV,Activity_Freq,Complaint_Ratio,Inactive_Flag,Churn
29,56,58,12679.91,618267.69,4,1,1.51,117,3,1,3,0,4,10846.8,1.0175,0.0169,1,0
19,67,58,18367.2,938469.14,14,1,2.94,33,6,0,4,2,4,13801.02,0.8529,0.0169,0,0
54,17,96,37168.89,2908286.79,14,0,1.8,108,7,0,1,1,3,161571.49,5.3333,0,1,1
24,8,57,39650.05,1872785.22,11,5,3.81,43,2,0,2,3,3,208087.25,6.3333,0.0862,0,1
43,60,7,9233.59,59620.91,9,4,2.57,17,5,0,3,0,0,977.39,0.1148,0.5,0,0
43,40,39,46860.52,1534997.49,12,0,3.59,7,5,0,4,0,2,37438.96,0.9512,0,0,0
41,62,78,39370.96,3441994.52,5,7,2.35,27,7,0,2,0,1,54634.83,1.2381,0.0886,0,0
29,41,58,42912.31,2044759.92,12,7,3.26,36,3,1,2,2,3,48684.76,1.381,0.1186,0,1
33,12,56,7621.01,496414.51,0,4,2.88,147,5,1,2,3,4,38185.73,4.3077,0.0702,1,0
40,54,15,7596.67,130852.99,10,2,2.5,15,7,1,0,3,0,2379.15,0.2727,0.125,0,0
57,11,44,15615.76,606946.48,3,7,3.15,70,6,1,4,3,5,50578.87,3.6667,0.1556,0,0
26,60,12,3700,36790.3,9,2,2.54,69,6,1,0,1,0,603.12,0.1967,0.1538,0,0
49,68,8,5007.83,33741.34,13,3,4.22,53,3,0,4,3,1,489,0.1159,0.3333,0,0
32,46,80,7588.75,621449.33,14,6,2.98,2,2,1,4,3,5,13222.33,1.7021,0.0741,0,1
54,38,41,35765.27,1525568.32,9,6,4.61,107,2,1,1,2,2,39117.14,1.0513,0.1429,1,1
30,61,34,1996.4,62870.46,5,3,1.89,146,5,0,2,3,4,1014.04,0.5484,0.0857,1,0
22,17,46,4620.62,195275.3,12,8,1.45,160,0,1,3,1,5,10848.63,2.5556,0.1702,1,1
28,66,88,47237.09,4209242.07,1,5,2.52,113,2,0,1,2,5,62824.51,1.3134,0.0562,1,0
27,36,29,4641.01,124125.02,9,7,1.73,126,7,0,3,1,5,3354.73,0.7838,0.2333,1,1
30,7,16,27104.39,509010.77,4,6,2.57,157,4,1,2,2,0,63626.35,2,0.3529,1,1
58,16,5,32307.37,153953.15,10,3,1.83,49,2,1,4,3,5,9056.07,0.2941,0.5,0,1
63,14,5,47950.38,212881.82,8,1,4.47,116,0,1,1,3,0,14192.12,0.3333,0.1667,1,1
32,25,30,45040.23,1159857.12,2,1,3.27,60,4,1,0,0,3,44609.89,1.1538,0.0323,0,0
59,4,50,22313.8,1174468.05,2,7,2.99,127,4,0,4,2,4,234893.61,10,0.1373,1,0
24,29,5,47137.12,219344.26,8,7,4.15,28,1,0,0,0,1,7311.48,0.1667,1.1667,0,0
57,56,13,21897.16,249227.64,12,0,1.52,86,4,0,4,3,0,4372.41,0.2281,0,0,1
45,6,99,33660.98,3033604.44,2,0,4.43,155,5,1,4,3,5,433372.06,14.1429,0,1,0
49,1,49,13350.6,603907.41,3,3,2.93,136,7,0,2,2,4,301953.71,24.5,0.06,1,0
52,39,89,32013.9,2992649.23,11,0,1.55,151,3,1,1,0,2,74816.23,2.225,0,1,1
32,1,50,27140.35,1180432.46,8,9,4.28,32,0,0,3,3,4,590216.23,25,0.1765,0,1
53,63,14,30538.14,467346.51,3,0,2.84,15,1,0,2,0,2,7302.29,0.2188,0,0,0
38,57,46,34291.23,1454285.55,4,9,3.42,91,6,1,3,2,2,25073.89,0.7931,0.1915,1,0
23,67,90,9086.04,813919.46,1,4,4.57,128,7,0,4,2,1,11969.4,1.3235,0.044,1,0
18,65,82,15412.51,1342101.52,7,0,4.56,123,2,0,0,2,0,20334.87,1.2424,0,1,0
21,65,84,36943.95,3157438.05,12,9,4.57,168,4,1,3,2,2,47839.97,1.2727,0.1059,1,1
28,21,34,8609.29,311711.1,8,5,2.67,96,5,1,0,3,1,14168.69,1.5455,0.1429,1,1
61,30,71,17539.89,1156960.97,9,3,4,57,6,0,3,3,4,37321.32,2.2903,0.0417,0,0
43,33,47,33490.7,1865862.36,3,9,1.93,47,1,0,0,2,0,54878.3,1.3824,0.1875,0,1
54,48,60,46913.72,2768648.75,2,4,4.32,101,3,0,2,0,0,56503.04,1.2245,0.0656,1,0
40,22,74,4227.36,290543.23,14,8,2.37,118,7,1,3,0,1,12632.31,3.2174,0.1067,1,1
46,54,79,26069.76,1891779.45,3,1,2.86,10,1,1,2,3,1,34395.99,1.4364,0.0125,0,0
38,4,81,4554.31,301419.63,12,2,4.57,117,3,1,2,1,3,60283.93,16.2,0.0244,1,1
62,55,11,19267.03,227604.25,12,2,4.22,92,7,0,0,1,5,4064.36,0.1964,0.1667,1,0
62,44,98,9181.63,814324.44,6,8,4.81,63,7,0,3,1,4,18096.1,2.1778,0.0808,0,0
44,12,91,32647.2,3516268.83,0,2,2.45,179,6,1,3,3,3,270482.22,7,0.0217,1,0
56,52,85,38012.71,2856849.93,10,9,1.6,70,7,0,1,2,3,53902.83,1.6038,0.1047,0,1
57,65,95,12743.49,1224912.62,10,4,4.64,137,1,0,0,3,0,18559.28,1.4394,0.0417,1,0
30,65,50,35787.91,1957935.8,1,5,2.97,94,7,1,3,2,3,29665.69,0.7576,0.098,1,0
40,10,4,22617.54,103863.9,9,5,4.56,41,5,1,4,2,4,9442.17,0.3636,1,0,0
33,18,41,14537.21,514122.42,4,5,3.93,40,1,0,1,2,1,27059.07,2.1579,0.119,0,0
47,47,59,26408.38,1860615.18,8,0,4.5,16,2,0,3,3,0,38762.82,1.2292,0,0,0
21,66,60,19292.68,1345895.62,14,5,3.62,25,5,0,0,0,5,20087.99,0.8955,0.082,0,0
57,49,81,11884.81,1140898.61,12,0,4.25,138,2,0,4,0,0,22817.97,1.62,0,1,1
33,22,62,37963.82,2685797.14,5,5,1.48,158,5,0,3,3,3,116773.79,2.6957,0.0794,1,1
48,26,84,39977.45,3865406.64,2,9,4.87,9,5,0,2,0,4,143163.21,3.1111,0.1059,0,0
59,9,25,40115.46,1042532.07,2,5,1.72,40,6,1,2,1,1,104253.21,2.5,0.1923,0,0
42,21,87,19416.07,1922516.77,12,2,1.1,57,2,0,4,1,4,87387.13,3.9545,0.0227,0,1
61,63,79,8891.66,711997.96,6,2,3.12,46,5,0,4,0,2,11124.97,1.2344,0.025,0,0
29,6,33,42100.36,1410550.06,2,5,3.85,119,1,0,4,0,4,201507.15,4.7143,0.1471,1,0
43,14,19,16798.56,327162.22,14,1,3.87,7,4,0,4,0,2,21810.81,1.2667,0.05,0,1
54,33,57,37529.31,2563853.94,9,4,2.36,171,1,1,0,0,0,75407.47,1.6765,0.069,1,1
50,71,15,40963.8,517224.09,2,9,4.02,116,2,0,2,0,4,7183.67,0.2083,0.5625,1,1
45,24,41,38523.55,1772545.66,9,2,4.37,128,1,0,3,3,4,70901.83,1.64,0.0476,1,0
26,51,69,19795.4,1242031.11,11,4,3.44,176,4,0,3,1,4,23885.21,1.3269,0.0571,1,1
29,2,80,46931.83,3546134.5,6,2,2.54,113,5,1,2,2,3,1182044.83,26.6667,0.0247,1,0
22,15,60,33178.04,1656672.36,8,1,3.45,119,3,0,3,3,0,103542.02,3.75,0.0164,1,0
45,35,96,28999.44,2618662.09,8,3,4.45,104,0,1,2,2,4,72740.61,2.6667,0.0309,1,0
52,36,22,35046.5,922378.75,2,4,4.6,57,2,0,1,0,1,24929.16,0.5946,0.1739,0,0
22,39,43,2713.99,111896.81,7,5,1.13,145,7,1,2,2,0,2797.42,1.075,0.1136,1,1
51,4,32,19830.49,677647.65,0,1,1.49,25,6,1,3,3,4,135529.53,6.4,0.0303,0,0
63,64,13,44120.25,486545.25,13,2,1.02,111,1,1,1,0,5,7485.31,0.2,0.1429,1,1
51,6,38,8473.45,376407.02,11,2,2.97,135,4,1,3,0,1,53772.43,5.4286,0.0513,1,1
30,57,26,21012.83,617956.96,7,5,2.75,55,2,1,0,3,5,10654.43,0.4483,0.1852,0,0
56,30,81,20559.78,1589598.28,10,0,3.18,147,5,0,3,2,3,51277.36,2.6129,0,1,1
59,67,5,18124.06,85127.4,1,6,3.73,32,2,0,1,3,1,1251.87,0.0735,1,0,0
62,15,49,28336.39,1350864.7,3,7,2.46,87,3,0,2,2,0,84429.04,3.0625,0.14,0,0
31,17,97,49811.8,4640906.83,6,6,1.83,160,5,1,3,2,0,257828.16,5.3889,0.0612,1,1
28,18,91,13164.52,1082031.88,5,3,2.58,154,0,1,2,3,2,56949.05,4.7895,0.0326,1,1
59,19,5,35395.38,211724.27,11,6,1.04,72,1,0,3,0,2,10586.21,0.25,1,0,1
55,69,71,38020.75,3034798.18,8,0,4.32,22,6,0,4,1,2,43354.26,1.0143,0,0,0
21,24,48,29432.67,1281620.11,13,7,2.53,136,1,1,3,0,3,51264.8,1.92,0.1429,1,1
50,48,18,5325.05,114320.33,7,9,3.49,46,2,1,4,3,0,2333.07,0.3673,0.4737,0,1
24,30,95,28832.49,2208284.45,1,9,2.3,5,4,1,3,3,3,71234.98,3.0645,0.0938,0,0
58,15,6,47696.49,279069.99,12,2,3.46,12,2,1,3,3,0,17441.87,0.375,0.2857,0,0
25,47,66,17431.98,1182487.87,3,8,3.16,27,3,0,4,2,5,24635.16,1.375,0.1194,0,0
54,44,77,32164.56,2018572.92,0,0,1.83,84,6,0,0,0,2,44857.18,1.7111,0,0,0
27,27,42,47990.19,1742304.15,6,5,3.5,139,0,1,2,1,2,62225.15,1.5,0.1163,1,1
60,64,52,40000.52,1878789.43,14,0,1.44,36,3,0,1,3,1,28904.45,0.8,0,0,0
32,41,11,34571.23,413783.05,3,7,2.92,52,4,1,3,3,5,9851.98,0.2619,0.5833,0,0
55,68,26,48571.87,1485003.93,7,2,3.88,130,1,0,1,1,5,21521.8,0.3768,0.0741,1,0
32,5,21,8943.86,197177.1,1,3,3.2,74,4,1,0,0,5,32862.85,3.5,0.1364,0,0
22,53,66,38751.07,2621674.86,14,5,3.99,12,3,0,3,0,2,48549.53,1.2222,0.0746,0,1
46,8,40,20638.37,837673.19,7,3,2.09,55,6,0,4,3,2,93074.8,4.4444,0.0732,0,0
36,22,56,18341.37,965778.73,1,7,1.2,80,1,1,4,3,4,41990.38,2.4348,0.1228,0,1
27,7,51,26273.29,1515584.49,10,8,1.22,159,0,0,3,1,0,189448.06,6.375,0.1538,1,1
29,22,20,2170.68,44121.49,7,4,2.07,91,2,1,4,2,2,1918.33,0.8696,0.1905,1,1
21,46,81,15970.22,1153933.45,12,0,2.63,160,0,0,0,2,4,24551.78,1.7234,0,1,1
48,30,80,8727.67,596785.64,12,7,3.15,64,2,0,2,0,4,19251.15,2.5806,0.0864,0,1
35,16,57,7365.2,501346.81,0,1,4.03,104,0,1,2,3,4,29490.99,3.3529,0.0172,1,0
33,5,5,17198.36,69394.44,12,5,4.36,91,5,0,0,3,5,11565.74,0.8333,0.8333,1,1
57,67,14,40212.09,660574.55,1,5,3.77,59,1,1,4,2,5,9714.33,0.2059,0.3333,0,0
53,23,24,10455,222646.62,4,6,2.85,25,1,0,2,3,5,9276.94,1,0.24,0,0
42,61,68,26805.08,1937614.61,0,8,2.06,104,6,0,4,2,2,31251.85,1.0968,0.1159,1,0
40,5,52,37558.48,1797994.99,11,0,2.71,68,1,1,4,0,3,299665.83,8.6667,0,0,1
29,23,48,12428.09,682406.09,4,9,2.09,172,5,0,1,2,3,28433.59,2,0.1837,1,1
51,25,88,46248.06,4140555.58,4,7,3.5,171,5,1,2,1,5,159252.14,3.3846,0.0787,1,1
53,8,47,43391.65,1746595.59,6,4,4.27,143,2,0,4,0,0,194066.18,5.2222,0.0833,1,1
54,21,60,12933.32,704556.14,1,5,3.07,141,5,0,1,1,3,32025.28,2.7273,0.082,1,0
20,2,73,49487.08,3352913.39,1,7,1.18,173,7,0,0,3,2,1117637.8,24.3333,0.0946,1,1
26,22,3,33623.97,116443.4,14,7,4.76,153,1,1,2,2,0,5062.76,0.1304,1.75,1,1
35,68,9,14661.95,146036.83,11,6,2.18,153,4,0,0,1,0,2116.48,0.1304,0.6,1,1
60,64,82,34211.35,3175171.64,14,6,4.66,10,2,1,0,3,5,48848.79,1.2615,0.0723,0,0
52,19,83,33479.29,2281103.77,5,0,4.25,12,1,1,3,1,0,114055.19,4.15,0,0,0
51,53,24,30506.58,755230.44,13,7,2.65,29,1,1,2,1,1,13985.75,0.4444,0.28,0,1
58,52,4,35728.96,171451.94,10,2,1.23,43,5,0,0,1,2,3234.94,0.0755,0.4,0,0
31,47,9,13781.63,138184.49,12,4,4.79,88,0,1,0,1,5,2878.84,0.1875,0.4,0,1
21,54,97,48959.78,4028580.13,9,3,3.64,88,4,0,0,0,2,73246.91,1.7636,0.0306,0,0
46,44,1,42965.84,46039.07,2,9,2,111,4,0,4,0,3,1023.09,0.0222,4.5,1,1
58,7,35,37414.2,1437997.21,12,2,3.13,113,5,1,2,1,3,179749.65,4.375,0.0556,1,1
62,1,74,1802.1,134115.23,12,9,3.54,165,2,1,2,3,2,67057.61,37,0.12,1,1
32,63,12,29724.08,296587.28,7,4,1.91,69,6,1,2,1,1,4634.18,0.1875,0.3077,0,0
45,39,18,35470.96,519640.34,2,2,1.37,119,4,1,2,2,4,12991.01,0.45,0.1053,1,0
59,19,78,42777.94,3921011.68,9,8,2.07,11,1,0,2,0,1,196050.58,3.9,0.1013,0,1
33,31,10,47334.78,427435.69,3,8,1.19,168,2,1,0,0,1,13357.37,0.3125,0.7273,1,1
29,24,74,45834.73,3227565,13,5,1.28,107,5,0,1,2,3,129102.6,2.96,0.0667,1,1
22,69,18,20599.22,414579.95,12,2,1.63,63,3,0,3,2,1,5922.57,0.2571,0.1053,0,0
51,65,24,44876.81,1158580.23,6,4,1.63,22,0,0,2,0,3,17554.25,0.3636,0.16,0,0
59,33,1,537.07,637.73,0,7,1.99,143,0,0,4,2,3,18.76,0.0294,3.5,1,1
18,59,94,17898.02,1408408.92,0,8,4.75,137,3,1,1,0,5,23473.48,1.5667,0.0842,1,0
56,33,79,6137.11,524960.41,8,2,3.3,70,5,1,4,3,0,15440.01,2.3235,0.025,0,0
49,32,72,44211.85,2651304.73,14,4,2.69,90,2,0,0,3,5,80342.57,2.1818,0.0548,0,1
43,59,99,46435.1,3677964.58,11,1,3.26,134,6,0,3,1,1,61299.41,1.65,0.01,1,0
34,41,82,13172.42,916056.64,5,1,1.02,96,3,1,0,0,1,21810.87,1.9524,0.012,1,0
44,12,16,18681.87,312866.08,4,1,4.58,43,4,1,0,2,1,24066.62,1.2308,0.0588,0,0
41,11,85,49201.94,4476911.95,1,5,3.13,148,1,1,2,0,5,373076,7.0833,0.0581,1,0
52,19,15,28520.14,417250.79,1,2,2.81,125,3,1,4,1,2,20862.54,0.75,0.125,1,0
63,54,62,25104.26,1273854.47,6,9,4.77,99,3,1,2,1,4,23160.99,1.1273,0.1429,1,1
59,57,5,25271.55,133133.55,5,4,3.92,171,4,1,0,0,4,2295.41,0.0862,0.6667,1,0
56,42,45,34961.31,1312612.59,11,7,2.35,67,2,0,3,1,2,30525.87,1.0465,0.1522,0,1
43,71,52,47749.88,2127157.26,13,4,4.74,82,1,1,1,1,5,29543.85,0.7222,0.0755,0,1
55,31,71,18647.81,1330654.58,12,1,4.41,100,1,1,0,0,5,41582.96,2.2188,0.0139,1,1
40,52,7,9046.57,59282.57,7,5,4.82,154,0,1,0,1,1,1118.54,0.1321,0.625,1,0
39,2,27,9658.14,257093.29,2,1,1.38,159,1,0,0,3,3,85697.76,9,0.0357,1,1
21,38,89,1507.77,141442.22,2,7,4.82,68,1,1,4,0,2,3626.72,2.2821,0.0778,0,0
26,32,86,27992.82,2079985.24,12,1,3.17,57,1,1,1,1,3,63029.86,2.6061,0.0115,0,1
21,10,13,46491.3,699417.53,4,6,3.69,152,1,0,3,2,2,63583.41,1.1818,0.4286,1,1
24,8,17,35797.31,623032.94,9,3,1.85,154,4,1,0,0,1,69225.88,1.8889,0.1667,1,1
40,20,44,49651.74,1767048.06,3,3,1.56,49,5,1,1,3,5,84145.15,2.0952,0.0667,0,0
19,20,13,45521.61,622187.26,11,7,1.32,38,6,1,0,2,5,29627.96,0.619,0.5,0,1
41,9,90,24846.95,2203289.84,7,3,2.69,36,0,1,1,2,1,220328.98,9,0.033,0,0
57,15,73,24584.19,1939394.53,5,7,1.89,122,5,1,1,3,2,121212.16,4.5625,0.0946,1,1
48,63,5,31603.68,175971.43,7,8,1.33,137,3,0,4,2,1,2749.55,0.0781,1.3333,1,1
64,21,33,5991.31,232419.48,14,7,4.82,170,0,0,4,3,0,10564.52,1.5,0.2059,1,1
48,5,4,30580.37,146704.84,6,3,3.93,96,2,0,1,3,2,24450.81,0.6667,0.6,1,1
64,35,92,23471.66,2202250.12,1,4,3.07,104,5,0,2,1,1,61173.61,2.5556,0.043,1,0
57,68,26,32315.65,860878.83,8,5,3.97,82,5,1,0,0,3,12476.5,0.3768,0.1852,0,0
60,48,68,28477.89,1566583.46,10,8,3.45,24,3,1,4,0,4,31971.09,1.3878,0.1159,0,0
51,62,16,15864.6,290910.52,12,4,1.71,168,7,0,1,2,4,4617.63,0.254,0.2353,1,1
41,35,22,30584.22,546011.43,5,1,3.53,82,0,1,2,2,1,15166.98,0.6111,0.0435,0,0
43,70,36,18617.71,705804.35,10,6,3.72,103,0,0,1,1,3,9940.91,0.507,0.1622,1,1
33,21,58,10133.75,493381.57,10,5,1.95,8,0,1,3,0,3,22426.44,2.6364,0.0847,0,1
64,39,55,33916.01,1705583.4,5,2,2.28,115,7,1,1,0,4,42639.58,1.375,0.0357,1,0
30,34,35,15664.18,469371.14,11,7,2.53,11,0,0,3,1,5,13410.6,1,0.1944,0,1
32,15,25,44506.73,951284.23,1,2,3.41,107,0,0,4,3,5,59455.26,1.5625,0.0769,1,0
44,6,72,10366.96,619410.2,8,9,1.51,95,5,1,4,3,0,88487.17,10.2857,0.1233,1,1
21,66,81,30207.13,2268536.61,0,3,3.97,122,0,0,1,0,0,33858.76,1.209,0.0366,1,0
33,56,61,28791.66,1702655.33,5,8,2.38,157,4,0,4,2,2,29871.15,1.0702,0.129,1,1
47,49,18,10288.22,182556.29,13,3,3.77,42,7,1,1,2,2,3651.13,0.36,0.1579,0,0
61,1,58,22274.4,1260758.28,7,1,4.73,6,4,0,1,0,3,630379.14,29,0.0169,0,0
47,65,76,33939.17,2603821.13,1,8,4.48,3,6,0,3,2,4,39451.84,1.1515,0.1039,0,0
53,28,57,16267.1,1060665.81,2,9,3.95,74,3,1,0,0,5,36574.68,1.9655,0.1552,0,0
20,20,97,6134.62,626428.55,9,7,1.77,98,1,1,1,0,1,29829.93,4.619,0.0714,1,1
39,48,87,30954.42,2173047.67,14,3,3.93,65,0,0,0,1,2,44347.91,1.7755,0.0341,0,1
39,65,63,11594.03,634870.73,9,5,3.54,140,5,0,2,1,0,9619.25,0.9545,0.0781,1,1
29,51,12,34233.01,385975.81,6,5,4.09,36,1,1,4,0,3,7422.61,0.2308,0.3846,0,0
38,43,11,42053.62,545679.06,12,1,4.48,120,4,0,2,2,2,12401.8,0.25,0.0833,1,0
21,49,13,6606.09,71385.5,12,8,2.25,125,2,1,2,1,3,1427.71,0.26,0.5714,1,1
48,25,35,22161.65,840850.02,10,5,3.58,160,6,0,1,2,5,32340.39,1.3462,0.1389,1,1
61,41,27,22523.65,494560.97,11,4,2.1,139,5,0,2,0,1,11775.26,0.6429,0.1429,1,1
48,71,89,31810.53,2675466.55,0,1,2.39,129,0,0,1,2,2,37159.26,1.2361,0.0111,1,0
40,64,67,17053.19,1266028.79,4,9,3.08,112,5,0,4,0,4,19477.37,1.0308,0.1324,1,1
37,61,89,21219.17,1770610.24,10,0,2.74,134,3,1,4,2,1,28558.23,1.4355,0,1,0
32,12,45,1093.57,47838.15,5,6,3.4,79,1,1,2,0,0,3679.86,3.4615,0.1304,0,1
40,69,74,6560.08,564147.52,9,3,4.04,152,3,1,1,1,3,8059.25,1.0571,0.04,1,0
45,14,81,28708.17,1921836.51,6,6,3.42,72,0,1,3,1,1,128122.43,5.4,0.0732,0,1
33,34,67,11186.84,757811.79,12,4,4.88,81,6,1,3,2,1,21651.77,1.9143,0.0588,0,1
54,48,22,7656.56,159431.63,9,0,3.95,152,1,1,0,3,1,3253.71,0.449,0,1,0
38,61,78,16558.43,1531173.51,9,4,4.94,77,5,0,0,2,3,24696.35,1.2581,0.0506,0,0
32,35,91,8595.02,874029.93,12,3,3.97,9,5,0,0,3,5,24278.61,2.5278,0.0326,0,0
34,65,42,3451.31,123042.29,6,0,3.03,70,1,0,2,1,5,1864.28,0.6364,0,0,0
54,59,20,14550.98,340773.52,2,9,2.64,23,5,1,1,3,4,5679.56,0.3333,0.4286,0,0
30,36,48,8635.74,366633.01,13,1,3.94,86,0,0,0,1,3,9909,1.2973,0.0204,0,1
36,19,18,40070.09,601479.57,6,8,3.75,17,2,0,1,0,3,30073.98,0.9,0.4211,0,1
47,42,77,3601.52,281930.84,0,0,3.68,98,7,1,2,1,0,6556.53,1.7907,0,1,0
62,69,70,37498.44,2873343.63,10,9,3.89,123,0,0,1,0,3,41047.77,1,0.1268,1,1
35,19,74,19448.42,1563557.73,3,3,4.49,25,3,0,1,1,3,78177.89,3.7,0.04,0,0
31,39,93,33928.4,3198325.06,14,7,1.91,112,4,0,2,3,4,79958.13,2.325,0.0745,1,1
53,69,6,3108.13,18594.59,6,4,3.26,38,4,1,3,0,5,265.64,0.0857,0.5714,0,0
53,52,39,46074.85,2134412.01,6,9,3.41,3,7,0,1,3,3,40271.92,0.7358,0.225,0,0
37,12,11,38485.1,477617.71,3,6,2.17,14,6,0,1,0,3,36739.82,0.8462,0.5,0,0
36,47,25,7437.08,200700.07,0,1,4.95,10,4,1,4,0,3,4181.25,0.5208,0.0385,0,0
62,36,94,11329.83,935163.31,14,3,4.14,66,7,1,4,2,5,25274.68,2.5405,0.0316,0,0
61,63,55,32377.81,2008556.21,13,3,2.29,142,6,1,0,3,3,31383.69,0.8594,0.0536,1,1
24,51,84,46117.35,4260903.29,14,0,2.43,126,1,0,0,0,5,81940.45,1.6154,0,1,1
61,43,58,22568.7,1566606.93,7,7,3.87,10,1,0,2,1,0,35604.7,1.3182,0.1186,0,0
21,34,37,24538.82,774649.61,3,2,1.05,99,7,0,2,1,0,22132.85,1.0571,0.0526,1,0
51,49,16,12271.11,213246.06,1,3,2.86,49,0,1,4,1,5,4264.92,0.32,0.1765,0,0
19,18,95,19459.04,2202863.58,3,1,2.37,176,1,1,4,0,3,115940.19,5,0.0104,1,1
22,61,93,14657.88,1342785.48,7,9,4.42,131,5,0,0,2,5,21657.83,1.5,0.0957,1,1
27,57,70,17853.27,1366408.96,7,4,4.17,47,7,1,4,0,3,23558.78,1.2069,0.0563,0,0
49,5,93,1519.58,168193.14,4,4,2.33,60,3,1,1,2,0,28032.19,15.5,0.0426,0,0
59,24,96,2532.51,247738.48,14,2,4.46,25,5,0,1,2,0,9909.54,3.84,0.0206,0,0
58,64,73,34193.98,2694896.72,1,7,4.65,135,0,0,4,1,5,41459.95,1.1231,0.0946,1,0
30,59,37,34248.86,1023946.96,6,0,3.21,77,7,0,2,1,3,17065.78,0.6167,0,0,0
56,38,53,16846.41,899883.25,2,1,1.64,121,3,1,0,1,3,23073.93,1.359,0.0185,1,0
22,33,87,44330.39,3480017.7,5,0,4.08,167,4,0,1,0,4,102353.46,2.5588,0,1,0
27,10,16,13672.55,186493.11,8,5,2.28,43,6,1,2,1,0,16953.92,1.4545,0.2941,0,0
27,37,18,20091.35,391819.56,12,3,3.11,46,3,0,4,1,0,10311.04,0.4737,0.1579,0,0
55,11,19,36703.09,568790.78,4,9,1.18,43,5,0,0,3,5,47399.23,1.5833,0.45,0,1
44,24,44,37306.62,1907324.42,8,0,3,29,4,1,0,0,0,76292.98,1.76,0,0,0
38,71,2,43127.71,86868.64,3,6,2.52,83,1,1,2,0,2,1206.51,0.0278,2,0,0
25,21,58,1938.42,119094.63,8,8,3.74,103,0,1,2,2,1,5413.39,2.6364,0.1356,1,1
18,20,10,9596.05,86496.33,0,4,1.16,86,2,1,2,2,0,4118.87,0.4762,0.3636,0,0
45,10,76,32208.3,2136655.89,3,6,3.5,99,7,1,4,0,2,194241.44,6.9091,0.0779,1,0
56,47,46,17240.89,711791.23,14,3,4.09,155,6,0,4,0,5,14828.98,0.9583,0.0638,1,1
31,47,82,2656.3,194492.39,10,3,1.05,82,3,0,2,2,5,4051.92,1.7083,0.0361,0,1
38,15,19,29530.1,642876.56,13,3,4,112,0,0,4,1,1,40179.78,1.1875,0.15,1,1
47,44,38,19957.12,845534.6,0,4,1.52,3,5,0,0,3,1,18789.66,0.8444,0.1026,0,0
38,62,37,18522.7,782037.48,11,7,3.79,56,2,1,3,2,0,12413.29,0.5873,0.1842,0,1
26,6,91,13586.03,1352480.56,12,3,2.82,111,0,0,4,1,1,193211.51,13,0.0326,1,1
34,66,78,796.9,65726.98,8,6,3.21,64,2,0,0,2,2,981,1.1642,0.0759,0,1
22,4,45,9526.82,433486.97,7,8,2.35,21,0,1,3,3,0,86697.39,9,0.1739,0,1
48,23,34,23974.65,738672.14,7,5,1.98,24,6,0,3,1,3,30778.01,1.4167,0.1429,0,0
57,13,2,14148.95,30622.45,13,3,1.28,148,4,1,2,2,3,2187.32,0.1429,1,1,1
55,31,44,43782.24,1646382.33,14,4,4.46,52,2,0,2,1,5,51449.45,1.375,0.0889,0,1
60,16,97,7578.48,738365.47,6,7,3.44,13,6,1,0,2,3,43433.26,5.7059,0.0714,0,1
36,41,83,43829.34,3194419.45,8,3,4.93,171,0,1,2,0,2,76057.61,1.9762,0.0357,1,1
53,1,27,20538.88,555605.4,14,3,4.4,94,2,1,3,3,2,277802.7,13.5,0.1071,1,1
50,12,48,14154.1,623389.14,10,6,4.48,78,4,1,0,2,5,47953.01,3.6923,0.1224,0,1
30,56,94,15562.45,1201589.54,10,5,3.39,165,2,0,0,3,1,21080.52,1.6491,0.0526,1,1
31,50,7,16838.5,118044.4,12,0,1.32,102,7,0,0,0,5,2314.6,0.1373,0,1,1
50,20,27,25574.92,602641.37,2,8,4.65,30,7,1,2,3,2,28697.21,1.2857,0.2857,0,0
46,66,85,18017.17,1323888.84,6,4,1.47,15,2,1,2,3,5,19759.53,1.2687,0.0465,0,0
60,36,71,32536.71,2203255.86,5,9,3.07,153,0,1,2,3,0,59547.46,1.9189,0.125,1,1
53,38,89,21546.36,1811609.89,4,1,4.43,166,3,1,4,2,4,46451.54,2.2821,0.0111,1,0
61,22,18,33746.36,696595.7,14,4,2.89,43,6,1,4,0,3,30286.77,0.7826,0.2105,0,1
27,61,33,30419.11,1029784.4,8,7,1.66,158,6,0,4,2,5,16609.43,0.5323,0.2059,1,1
48,50,33,12600.47,474789.43,3,5,2.49,40,4,1,0,2,1,9309.6,0.6471,0.1471,0,0
23,59,96,40732.28,3357907.44,2,7,4.95,151,5,1,2,0,1,55965.12,1.6,0.0722,1,0
18,20,25,40049.58,944092.93,12,4,5,44,0,1,4,0,3,44956.81,1.1905,0.1538,0,1
24,36,14,49454.53,707686.75,10,3,3.84,81,1,1,0,0,3,19126.67,0.3784,0.2,0,0
44,15,38,9164.98,299947.36,2,9,4.55,1,2,1,3,1,0,18746.71,2.375,0.2308,0,0
38,62,38,42467.99,1373689.51,1,2,1.18,103,1,0,4,2,1,21804.6,0.6032,0.0513,1,0
45,3,4,43663.06,185927.88,0,1,2.1,125,5,0,0,3,5,46481.97,1,0.2,1,0
